customers_org,product,relevancy_score
A10490,5650743,0.074903774
A10490,5650516,0.062878907
A10490,5649897,0.059246793
A10490,5650578,0.055940532
A10490,5649653,0.055663204
A10490,5650746,0.053644605
A10491,5649653,0.140446556
A10491,5649630,0.08906206300000001
A10491,5649701,0.08561499199999999
A10491,5649965,0.083034691
A10491,5649815,0.075114745
A10491,5650506,0.068683706
A10491,5650542,0.06706789099999999
A10491,5649931,0.065444219
A10492,5650527,0.166549066
A10492,5650542,0.082799062
A10492,5649701,0.068658303
A10492,5649711,0.058343796
A10492,5649815,0.053637709000000006
A10492,5649903,0.043731923
A10492,5649931,0.043316237
A10492,5649842,0.042318383
A10493,5650743,0.335381245
A10493,5650746,0.101861144
A10493,5649630,0.061208231
A10493,5649903,0.058062909
A10493,5650752,0.050424701
A10493,5650706,0.049242825
A10493,5650455,0.041647609
A10493,5650506,0.039577735
A10494,5650462,0.193497639
A10494,5649935,0.099603543
A10494,5649701,0.068248422
A10494,5650672,0.06715937799999999
A10494,5650544,0.065951466
A10494,5650506,0.053946682
A10494,5649910,0.049418472000000005
A10494,5649847,0.049022252
A10495,5650706,0.083318802
A10495,5650455,0.082254489
A10495,5650743,0.06488804299999999
A10495,5649815,0.062796202
A10495,5649903,0.06107757
A10495,5649653,0.056687658
A10495,5649963,0.048493732000000005
A10495,5649921,0.045624613
A10496,5649897,0.06897007299999999
A10496,5649965,0.066303818
A10496,5649681,0.063747626
A10496,5649836,0.061970205
A10496,5650494,0.056848453
A10496,5649838,0.05682752
A10496,5650656,0.047750651
A10496,5649815,0.045000092
A10497,5649681,0.223905037
A10497,5649701,0.158535667
A10497,5650527,0.124972647
A10497,5649815,0.110755485
A10497,5650646,0.108119516
A10497,5649648,0.093263211
A10497,5650506,0.060441698
A10497,5650453,0.034988184
A10498,5650659,0.26510084
A10498,5649681,0.203414804
A10498,5649950,0.09370773
A10498,5650489,0.092936765
A10498,5649838,0.07368271
A10498,5650752,0.06880050900000001
A10498,5649836,0.063445261
A10498,5650492,0.06055691
A10499,5650646,0.25369251800000003
A10499,5649653,0.190443173
A10499,5650492,0.154900844
A10499,5649648,0.094383812
A10499,5650542,0.086518087
A10499,5650465,0.081355914
A10499,5649681,0.077094229
A10499,5649963,0.074183057
A10500,5650646,0.141066225
A10500,5649815,0.094198111
A10500,5650542,0.094082877
A10500,5649679,0.079649998
A10500,5649701,0.071555019
A10500,5649931,0.06938199099999999
A10500,5650578,0.058982460999999986
A10500,5649842,0.05569041
A10501,5650746,0.104744848
A10501,5650656,0.075181868
A10501,5650752,0.07448976
A10501,5650544,0.074375688
A10501,5650706,0.063726166
A10501,5650506,0.061467463
A10501,5649878,0.059544182
A10501,5649903,0.056345102
A10502,5650506,0.186840579
A10502,5649630,0.14418988
A10502,5650048,0.107653676
A10502,5650542,0.09629277
A10502,5649815,0.08673295800000001
A10502,5649903,0.08517676
A10502,5649611,0.066851099
A10502,5650656,0.062938123
A10503,5650562,0.129056006
A10503,5649897,0.064024144
A10503,5649701,0.062129357
A10503,5650406,0.059304172
A10503,5649630,0.056928636
A10503,5650544,0.056775325
A10503,5650465,0.049903106
A10503,5649965,0.048313204000000005
A10504,5649630,0.17422462100000002
A10504,5650743,0.166064987
A10504,5650706,0.105895831
A10504,5650752,0.091932901
A10504,5649903,0.080934015
A10504,5649653,0.079903684
A10504,5649681,0.072946172
A10504,5649815,0.060654002
A10505,5650746,0.12939779199999998
A10505,5650752,0.105286843
A10505,5649950,0.098298621
A10505,5650743,0.08891547
A10505,5649653,0.084574417
A10505,5649925,0.08260186900000001
A10505,5650518,0.078625478
A10505,5650462,0.046821146
A10506,5650455,0.273838044
A10506,5650445,0.16994609100000002
A10506,5650496,0.16983229
A10506,5649653,0.092510178
A10506,5650506,0.080635257
A10506,5649950,0.07359033799999999
A10506,5649963,0.060829496
A10506,5649630,0.028431246
A10507,5649897,0.146796278
A10507,5649630,0.12675718
A10507,5649965,0.094576909
A10507,5649815,0.08921341699999999
A10507,5650752,0.070090535
A10507,5649903,0.062703757
A10507,5649857,0.03585672
A10507,5649963,0.034551072
A10508,5650646,0.156203882
A10508,5649897,0.07771554900000001
A10508,5649630,0.071983964
A10508,5649851,0.065549953
A10508,5650475,0.055190161
A10508,5650656,0.054898449
A10508,5650057,0.047859722
A10508,5649842,0.047091677
A10509,5650746,0.081351942
A10509,5649965,0.075636077
A10509,5650494,0.069361751
A10509,5649931,0.05986287
A10509,5649919,0.056754285
A10509,5650048,0.0539434
A10509,5649847,0.048524395
A10509,5650560,0.045667583
A10510,5650656,0.09778156
A10510,5649815,0.068399667
A10510,5649897,0.06584958
A10510,5649630,0.049621474000000006
A10510,5649931,0.0429125
A10510,5649681,0.041816049
A10510,5649965,0.037250203
A10510,5649903,0.037201987
A10511,5649653,0.056911718
A10511,5650431,0.055796341
A10511,5649903,0.051693207000000005
A10511,5649919,0.049969996
A10511,5650050,0.044579495
A10511,5649878,0.043486397
A10511,5649859,0.0370598
A10511,5650646,0.027052908
A10512,5649701,0.088875544
A10512,5650646,0.052748097
A10512,5650492,0.050162433
A10512,5649965,0.043895503
A10512,5649931,0.041488939
A10512,5649903,0.038356157
A10512,5650449,0.036957531
A10512,5649908,0.035807749
A10513,5650646,0.132912534
A10513,5649701,0.081355366
A10513,5649681,0.074900685
A10513,5649950,0.06525753200000001
A10513,5650465,0.06137593
A10513,5649903,0.052786387
A10513,5650672,0.048543919000000005
A10513,5649963,0.047001405
A10514,5649701,0.139100949
A10514,5650527,0.056228426
A10514,5650544,0.053517832
A10514,5649965,0.042774300000000015
A10514,5650672,0.042228125
A10514,5649963,0.038781152
A10514,5650457,0.035852372
A10514,5650506,0.035348746
A10515,5649701,0.069518377
A10515,5649931,0.057533662
A10515,5650057,0.049631915
A10515,5649965,0.044812251
A10515,5649903,0.039962356
A10515,5649653,0.037924291
A10515,5650672,0.037342001
A10515,5650453,0.036363646
A10516,5649701,0.150299862
A10516,5649815,0.113947118
A10516,5649630,0.096603219
A10516,5650494,0.096336025
A10516,5649653,0.076108175
A10516,5650408,0.070993309
A10516,5650465,0.06120894
A10516,5650445,0.05871260900000001
A10517,5649919,0.121367497
A10517,5649965,0.111665487
A10517,5650408,0.094313739
A10517,5650726,0.08641274800000001
A10517,5649701,0.068455334
A10517,5649903,0.055281044
A10517,5650544,0.053602402
A10517,5650644,0.049646887
A10518,5649653,0.089755785
A10518,5650057,0.07613946099999999
A10518,5649965,0.059891218
A10518,5650445,0.05128319
A10518,5650465,0.049335015
A10518,5650506,0.0486732
A10518,5649963,0.046424234
A10518,5650475,0.04138614
A10519,5649701,0.08740740300000001
A10519,5649653,0.084796224
A10519,5650492,0.077631756
A10519,5649897,0.070265203
A10519,5650752,0.058884281
A10519,5650445,0.057159424
A10519,5649847,0.050939720999999986
A10519,5649931,0.047177665
A10520,5649653,0.13391206
A10520,5650752,0.074829224
A10520,5649931,0.061096966
A10520,5650558,0.061078296
A10520,5650544,0.059570201
A10520,5650578,0.058497425
A10520,5649965,0.053809434
A10520,5650506,0.048660197
A10521,5649653,0.09504356
A10521,5649903,0.064916447
A10521,5649815,0.063499658
A10521,5650527,0.062202826
A10521,5650462,0.051950134
A10521,5650057,0.051926006
A10521,5649963,0.050605911
A10521,5650475,0.048801815
A10522,5650445,0.168793203
A10522,5649648,0.103097818
A10522,5650706,0.079304809
A10522,5649681,0.077579667
A10522,5650752,0.077535383
A10522,5650544,0.071897447
A10522,5650486,0.069090519
A10522,5650492,0.058629489000000014
A10523,5650492,0.276562434
A10523,5649653,0.117315002
A10523,5649965,0.093242694
A10523,5649701,0.071135163
A10523,5650752,0.067004454
A10523,5650057,0.065556093
A10523,5649963,0.060932213
A10523,5650465,0.059395237
A10524,5649931,0.091287333
A10524,5649630,0.062682268
A10524,5649857,0.061434066
A10524,5649903,0.053102135
A10524,5650048,0.051204878
A10524,5650506,0.042625801
A10524,5650494,0.03998513
A10524,5650449,0.039325086
A10525,5649630,0.165826196
A10525,5650646,0.093367215
A10525,5650542,0.07011471799999999
A10525,5649681,0.06582589999999999
A10525,5649701,0.064084148
A10525,5650050,0.054037171
A10525,5650489,0.036418017
A10525,5649965,0.035834754
A10526,5649701,0.089200553
A10526,5650465,0.06997076
A10526,5650646,0.055242017
A10526,5650752,0.052531332
A10526,5650672,0.051571646
A10526,5649965,0.049866588
A10526,5650592,0.048091832
A10526,5650644,0.044014529
A10527,5650465,0.06820183099999999
A10527,5650506,0.06480566
A10527,5649701,0.060074977
A10527,5649931,0.059839348
A10527,5650057,0.05452754
A10527,5650544,0.049695874
A10527,5649845,0.047215249
A10527,5649859,0.042931929
A10528,5649965,0.121002594
A10528,5650548,0.109129221
A10528,5650449,0.07737369
A10528,5649815,0.06987209400000001
A10528,5649701,0.068595612
A10528,5650537,0.056335868
A10528,5649681,0.049925227
A10528,5650465,0.047776349
A10529,5649653,0.121135234
A10529,5650492,0.105209345
A10529,5649963,0.079663732
A10529,5649908,0.07121602099999999
A10529,5649815,0.068566004
A10529,5649931,0.06412973200000001
A10529,5649965,0.058127915
A10529,5650656,0.056101853
A10530,5649701,0.098531745
A10530,5650492,0.095403921
A10530,5649648,0.090898196
A10530,5649653,0.083492163
A10530,5650724,0.05908361400000001
A10530,5650752,0.049499749
A10530,5649965,0.048676815
A10530,5649681,0.039465236
A10531,5650527,0.165532074
A10531,5649965,0.106640802
A10531,5649815,0.098407181
A10531,5650646,0.09274683
A10531,5649653,0.07981065400000001
A10531,5649681,0.044576418
A10531,5649701,0.036421339
A10531,5650449,0.031300286000000004
A10532,5649701,0.095293857
A10532,5649815,0.084484739
A10532,5650057,0.080589761
A10532,5649653,0.073170388
A10532,5649963,0.055033845
A10532,5649965,0.049239478
A10532,5649931,0.047754594
A10532,5650465,0.043491387
A10533,5650726,0.082433458
A10533,5649836,0.058864336
A10533,5650496,0.053184278
A10533,5649919,0.050828949000000005
A10533,5650544,0.043030716
A10533,5650048,0.039572039
A10533,5649903,0.037233613
A10533,5650057,0.035168167
A10534,5649681,0.131416909
A10534,5650706,0.117397276
A10534,5649701,0.071415785
A10534,5650506,0.062786068
A10534,5650512,0.059355907
A10534,5649963,0.0534697
A10534,5650465,0.048294319
A10534,5649653,0.047348948
A10535,5650506,0.270922118
A10535,5649950,0.161789086
A10535,5649681,0.14497642
A10535,5650646,0.120445141
A10535,5650465,0.108328655
A10535,5650527,0.090665626
A10535,5649842,0.039756342
A10535,5650535,0.034561641000000004
A10536,5649815,0.105554789
A10536,5649701,0.093058701
A10536,5649677,0.074085304
A10536,5650506,0.056033054000000006
A10536,5649842,0.049459032
A10536,5649859,0.045562882
A10536,5649919,0.045335219
A10536,5650580,0.044357518
A10537,5649653,0.058149436
A10537,5649836,0.05783052900000001
A10537,5649815,0.054629543
A10537,5649935,0.042499808
A10537,5649931,0.040663018
A10537,5649919,0.036089798
A10537,5650462,0.03330556
A10537,5650408,0.031353555
A10538,5650743,0.279769458
A10538,5650453,0.142489242
A10538,5650486,0.119423133
A10538,5650462,0.06794215099999999
A10538,5649838,0.056888039
A10538,5650475,0.048873943
A10538,5649681,0.038682891
A10538,5650752,0.038067015
A10539,5650527,0.114565962
A10539,5649701,0.100654173
A10539,5649908,0.08215358099999999
A10539,5650752,0.077311196
A10539,5650516,0.054234466
A10539,5650506,0.054121372
A10539,5649903,0.047674346
A10539,5649857,0.047578637
A10540,5649842,0.240482695
A10540,5650743,0.136852811
A10540,5650562,0.12632113
A10540,5650492,0.116972142
A10540,5649950,0.113545787
A10540,5649653,0.092812237
A10540,5649681,0.073419554
A10540,5649963,0.057774198
A10541,5649653,0.114161959
A10541,5649965,0.07929923
A10541,5649630,0.077130386
A10541,5650752,0.063344535
A10541,5649931,0.058050062
A10541,5650578,0.055145264000000006
A10541,5650506,0.054928667
A10541,5650449,0.048959185
A10542,5649653,0.329855622
A10542,5649681,0.121147589
A10542,5650470,0.086158463
A10542,5649701,0.08190684
A10542,5650646,0.06937239
A10542,5649815,0.067094636
A10542,5649965,0.05595844
A10542,5650453,0.045247224
A10543,5650542,0.07895951
A10543,5650492,0.077257442
A10543,5649653,0.076979216
A10543,5649701,0.06139143900000001
A10543,5649965,0.054526478
A10543,5650506,0.052848588
A10543,5650445,0.045808726
A10543,5649859,0.045461748
A10544,5649950,0.069764353
A10544,5650506,0.06119155900000001
A10544,5649701,0.057762497
A10544,5649653,0.041969974000000014
A10544,5650752,0.03532982
A10544,5650057,0.035328262
A10544,5650516,0.034360728
A10544,5650494,0.034143137000000004
A10545,5650542,0.109534947
A10545,5650656,0.085207696
A10545,5649653,0.075448339
A10545,5649903,0.060589573
A10545,5650644,0.055507579
A10545,5650544,0.043996911
A10545,5649950,0.043928317
A10545,5650516,0.037906548
A10546,5650562,0.18823531
A10546,5650646,0.165256134
A10546,5650506,0.159514296
A10546,5650743,0.143361239
A10546,5649648,0.114547109
A10546,5649653,0.099918233
A10546,5650706,0.087785055
A10546,5649681,0.085952814
A10547,5649965,0.131955751
A10547,5649815,0.097595824
A10547,5650542,0.066803011
A10547,5649890,0.053579406
A10547,5650772,0.042539985
A10547,5649963,0.041762368
A10547,5650644,0.028664751
A10547,5650489,0.028586537
A10548,5650743,0.15377142300000002
A10548,5649630,0.090885192
A10548,5650506,0.08008826
A10548,5649963,0.065887468
A10548,5649950,0.06143328400000001
A10548,5650518,0.05921563
A10548,5650470,0.042991514
A10548,5649681,0.04016277
A10549,5650548,0.13609244
A10549,5649815,0.110792935
A10549,5649919,0.104825413
A10549,5649681,0.088125199
A10549,5650406,0.07623468900000001
A10549,5649903,0.073261358
A10549,5650646,0.06779284099999999
A10549,5650048,0.060074035
A10550,5649648,0.172222619
A10550,5650646,0.142423952
A10550,5649681,0.13188635699999998
A10550,5649701,0.08147861
A10550,5650465,0.075032873
A10550,5649653,0.064015615
A10550,5649662,0.052373969000000006
A10550,5650527,0.047243163
A10551,5650672,0.124805382
A10551,5650580,0.118017756
A10551,5650752,0.110783391
A10551,5650656,0.097401134
A10551,5650492,0.088233014
A10551,5649919,0.06368162
A10551,5650057,0.059652216
A10551,5650465,0.052075353
A10552,5649815,0.05583995
A10552,5649701,0.055836317
A10552,5649919,0.048380079000000006
A10552,5649842,0.04063897
A10552,5650646,0.03983413
A10552,5650506,0.03851329
A10552,5649851,0.034296149
A10552,5649653,0.033822433
A10553,5649701,0.096220361
A10553,5650462,0.08068073
A10553,5650752,0.069121303
A10553,5650544,0.060528802
A10553,5649659,0.05641803
A10553,5650465,0.054463035
A10553,5649963,0.05273647
A10553,5650494,0.050526003
A10554,5649653,0.103605708
A10554,5649836,0.059174535999999986
A10554,5649903,0.05302855
A10554,5650527,0.048508465999999986
A10554,5650445,0.044955486
A10554,5650544,0.040342264
A10554,5650772,0.036875325
A10554,5649910,0.035867307
A10555,5650527,0.082625401
A10555,5649851,0.080683119
A10555,5650506,0.060850035
A10555,5649681,0.06069994
A10555,5650057,0.05403406
A10555,5650465,0.048569609000000014
A10555,5650445,0.044350967000000005
A10555,5650558,0.043659148
A10556,5649653,0.088650065
A10556,5649931,0.079928604
A10556,5649815,0.056727828
A10556,5650506,0.053849721
A10556,5650465,0.050450863
A10556,5649963,0.048828754
A10556,5649847,0.048672442
A10556,5650656,0.047895212
A10557,5649963,0.065348305
A10557,5649965,0.05418782
A10557,5649903,0.050800462000000005
A10557,5649842,0.049994777
A10557,5649701,0.049809131
A10557,5650527,0.049075678
A10557,5650475,0.043833275
A10557,5649838,0.04258336
A10558,5649653,0.275373009
A10558,5650510,0.206283167
A10558,5649815,0.160127395
A10558,5650453,0.059491095999999986
A10558,5649662,0.056805593
A10558,5649903,0.041975679
A10558,5650496,0.040564235
A10558,5650772,0.031055066
A10559,5649815,0.08330533799999999
A10559,5650406,0.073088816
A10559,5650048,0.06948014599999999
A10559,5650445,0.050301254
A10559,5650656,0.048739587
A10559,5650535,0.046955671
A10559,5649965,0.039533258
A10559,5649963,0.038904242
A10560,5649919,0.107117821
A10560,5650746,0.104883183
A10560,5650743,0.10361171
A10560,5649653,0.06172201
A10560,5650752,0.058613491
A10560,5649842,0.056206095
A10560,5649925,0.050864536
A10560,5649847,0.036194538
A10561,5650542,0.07884443
A10561,5650494,0.064278063
A10561,5649931,0.060795116
A10561,5649815,0.059621447
A10561,5649842,0.057231654000000014
A10561,5649919,0.047546842
A10561,5650489,0.045682851
A10561,5650644,0.043025485
A10562,5650743,0.16067878
A10562,5649931,0.14205458
A10562,5649565,0.136566224
A10562,5649897,0.080933438
A10562,5649927,0.07991414599999999
A10562,5649921,0.075084443
A10562,5649903,0.063460105
A10562,5650462,0.049818528
A10563,5649701,0.119795002
A10563,5649653,0.098901395
A10563,5649836,0.06640486400000001
A10563,5649965,0.066154858
A10563,5650048,0.055486091
A10563,5650644,0.044118234000000006
A10563,5650527,0.043859806
A10563,5650494,0.043119076
A10564,5649950,0.30963903800000003
A10564,5649903,0.269821976
A10564,5650562,0.244052037
A10564,5650510,0.12246201
A10564,5649842,0.112646555
A10564,5649625,0.103490233
A10565,5650527,0.113169968
A10565,5649701,0.112661443
A10565,5650646,0.103042983
A10565,5649815,0.069261303
A10565,5649965,0.053456594
A10565,5650465,0.046317520999999987
A10565,5650752,0.037504834
A10565,5649963,0.03210202
A10566,5649648,0.122895161
A10566,5650492,0.115102758
A10566,5650644,0.083737795
A10566,5649681,0.08349872700000001
A10566,5649701,0.076229118
A10566,5650494,0.063289459
A10566,5649653,0.051259416
A10566,5649965,0.042845943
A10567,5650527,0.091347878
A10567,5649653,0.061492325
A10567,5650544,0.060134923
A10567,5649908,0.041052075
A10567,5649965,0.041046646
A10567,5649857,0.038392749
A10567,5650560,0.034457112000000005
A10567,5650644,0.029634398
A10568,5649662,0.07582483
A10568,5649965,0.066122622
A10568,5650752,0.062236938
A10568,5650646,0.054222667
A10568,5650644,0.052215685
A10568,5650492,0.048005173
A10568,5649815,0.046699886
A10568,5650465,0.044849927000000005
A10569,5650514,0.222643457
A10569,5649681,0.118270384
A10569,5649701,0.097098104
A10569,5650544,0.091775991
A10569,5650672,0.037902682
A10569,5650527,0.021253942
A10569,5649611,0.017369787
A10569,5649878,0.014222434
A10570,5649815,0.103303883
A10570,5649701,0.076876986
A10570,5650506,0.059069767
A10570,5650496,0.059052695
A10570,5649903,0.056731286
A10570,5650494,0.053048258
A10570,5649965,0.052277058
A10570,5649838,0.039011881
A10571,5650542,0.095102286
A10571,5650746,0.09106078
A10571,5649815,0.088365603
A10571,5650656,0.07186067
A10571,5649630,0.061623147
A10571,5650462,0.059588831
A10571,5650506,0.05013592
A10571,5650486,0.041166516
A10572,5649815,0.137908954
A10572,5650445,0.110883153
A10572,5649842,0.10819508
A10572,5650406,0.105246867
A10572,5649630,0.078322142
A10572,5650646,0.071164296
A10572,5650453,0.049557377
A10572,5650465,0.040857784
A10573,5649653,0.057746535
A10573,5650457,0.05615345
A10573,5649836,0.050784406
A10573,5649659,0.044702316
A10573,5649965,0.03862549
A10573,5649630,0.037258457
A10573,5649919,0.0362028
A10573,5650057,0.035725953
A10574,5650506,0.09998754
A10574,5650048,0.054489583
A10574,5650772,0.054008219
A10574,5650560,0.053129929000000006
A10574,5649857,0.052806998
A10574,5649931,0.047605149000000006
A10574,5650408,0.047579918
A10574,5649815,0.044984996
A10575,5650562,0.121031106
A10575,5650746,0.120988006
A10575,5650743,0.081433749
A10575,5650542,0.07166308099999999
A10575,5649662,0.05248274
A10575,5649838,0.045042941
A10575,5650455,0.038710254
A10575,5649908,0.038407834
A10576,5649701,0.094710389
A10576,5650726,0.080427658
A10576,5650445,0.074615711
A10576,5650752,0.073267857
A10576,5650492,0.07038473
A10576,5650408,0.06058087700000001
A10576,5649659,0.05288637
A10576,5649681,0.052812369000000005
A10577,5649815,0.054469154000000006
A10577,5649838,0.034504371
A10577,5649894,0.033308897000000004
A10577,5649878,0.032067206
A10577,5649842,0.031898631000000004
A10577,5650506,0.029619432
A10577,5650050,0.028170554
A10577,5649910,0.027738198
A10578,5649842,0.124118773
A10578,5649701,0.07540211200000001
A10578,5649653,0.053158449
A10578,5650492,0.051193724
A10578,5649851,0.041048837000000005
A10578,5649659,0.039003156
A10578,5650449,0.037408102
A10578,5649925,0.036955095
A10579,5649653,0.114645863
A10579,5649815,0.095874799
A10579,5649659,0.079357752
A10579,5649701,0.073057309
A10579,5650408,0.048435283
A10579,5649965,0.04573698
A10579,5649903,0.044525917000000005
A10579,5650494,0.039108211
A10580,5649931,0.079034717
A10580,5649653,0.076765703
A10580,5650516,0.041494039
A10580,5650644,0.038625855
A10580,5649965,0.037395504
A10580,5650544,0.036837
A10580,5649903,0.034568453
A10580,5649857,0.028653465
A10581,5649701,0.078671251
A10581,5649903,0.048304201
A10581,5649965,0.047948111
A10581,5649815,0.04665297
A10581,5649842,0.045247309000000006
A10581,5650746,0.044830071
A10581,5650672,0.040478665
A10581,5650050,0.036438962000000005
A10582,5650445,0.071830536
A10582,5649963,0.065691866
A10582,5649701,0.062653376
A10582,5650746,0.044933271
A10582,5650752,0.037973694
A10582,5649897,0.03792205
A10582,5649903,0.03397549
A10582,5650772,0.033043389
A10583,5649681,0.095887563
A10583,5649648,0.093826622
A10583,5650529,0.065188007
A10583,5649963,0.063912817
A10583,5650453,0.059497817
A10583,5649965,0.055412779
A10583,5650423,0.050976608
A10583,5649842,0.044460889
A10584,5650492,0.074133633
A10584,5650506,0.069900928
A10584,5650656,0.068650103
A10584,5649815,0.06793658
A10584,5650486,0.055186934000000014
A10584,5650457,0.051334513
A10584,5649903,0.051040081
A10584,5650752,0.050805215
A10585,5649851,0.100751313
A10585,5649919,0.087432375
A10585,5650465,0.08244078099999999
A10585,5649815,0.074976665
A10585,5650457,0.073813773
A10585,5650527,0.066961638
A10585,5650578,0.05879737
A10585,5649931,0.056658591
A10586,5649681,0.185134129
A10586,5649965,0.095266061
A10586,5649859,0.092713775
A10586,5650512,0.08442514400000001
A10586,5649653,0.07580497
A10586,5649701,0.044731033
A10586,5650449,0.041686326
A10586,5650546,0.037040772
A10587,5649630,0.078885837
A10587,5649653,0.07701917700000001
A10587,5649965,0.071596309
A10587,5649815,0.057079172
A10587,5649701,0.055251958
A10587,5650752,0.038136106
A10587,5650772,0.037726309
A10587,5649963,0.036399136
A10588,5650646,0.269358823
A10588,5650494,0.16870422699999998
A10588,5649679,0.156432173
A10588,5650492,0.092047288
A10588,5650743,0.087242739
A10588,5649681,0.07755436
A10588,5650475,0.044779423
A10588,5650057,0.025384217
A10589,5649950,0.160106468
A10589,5650752,0.092670375
A10589,5650449,0.07700017099999999
A10589,5650516,0.071390594
A10589,5650646,0.06856316400000001
A10589,5649653,0.049492641
A10589,5649701,0.047506607
A10589,5650496,0.041180893
A10590,5650646,0.144712585
A10590,5649653,0.083873956
A10590,5650445,0.061183048
A10590,5649963,0.053401087
A10590,5649931,0.051285534
A10590,5650462,0.042327257
A10590,5650506,0.035253026
A10591,5649701,0.10980853
A10591,5650492,0.082942545
A10591,5650486,0.070273498
A10591,5649847,0.054812973
A10591,5649965,0.052820817
A10591,5650506,0.050277673
A10591,5649897,0.050147096
A10591,5649963,0.0384582
A10592,5649701,0.145089331
A10592,5649681,0.071701576
A10592,5649659,0.07106190700000001
A10592,5649653,0.061665131
A10592,5649630,0.051203804000000006
A10592,5650746,0.048793709000000005
A10592,5649965,0.039536737
A10592,5649857,0.039287067
A10593,5650752,0.119946459
A10593,5650656,0.091997235
A10593,5650746,0.091407619
A10593,5650706,0.08571939099999999
A10593,5650431,0.07824511
A10593,5650529,0.060233111
A10593,5650506,0.055307121
A10593,5650644,0.039537649
A10594,5649701,0.069833929
A10594,5650475,0.061266253
A10594,5650492,0.047515103
A10594,5649931,0.045105695
A10594,5649653,0.044319461
A10594,5649815,0.042844191
A10594,5649965,0.041547979
A10594,5650506,0.037340735
A10595,5649653,0.391998457
A10595,5649681,0.06795425
A10595,5649950,0.047459432
A10595,5650646,0.046607912
A10595,5649963,0.029560858
A10595,5650548,0.027564082
A10595,5650457,0.011287738
A10595,5649611,0.011260315
A10596,5649653,0.102653847
A10596,5649815,0.074449331
A10596,5650492,0.07018474
A10596,5650506,0.061640086
A10596,5650672,0.045040125999999986
A10596,5649919,0.040129215
A10596,5650772,0.038502535
A10596,5650644,0.035856395
A10597,5649701,0.067542718
A10597,5649815,0.055619785
A10597,5649630,0.048630932
A10597,5650558,0.044708248
A10597,5650494,0.043919865
A10597,5650453,0.043245335
A10597,5649611,0.040514483
A10597,5649919,0.034276361
A10598,5649701,0.069201897
A10598,5650646,0.051513993
A10598,5650048,0.041445757
A10598,5649897,0.039886336
A10598,5650752,0.035574745
A10598,5649681,0.033910826
A10598,5650544,0.033753032999999995
A10598,5649927,0.032315602
A10599,5650646,0.101382373
A10599,5650527,0.060403102
A10599,5649903,0.036310107
A10599,5650644,0.02680947
A10599,5650408,0.024760004
A10599,5649681,0.023377641
A10599,5650544,0.020146102
A10599,5650760,0.014516542
A10600,5650506,0.083051214
A10600,5649963,0.07635301
A10600,5649630,0.07171888
A10600,5650445,0.061656953
A10600,5650500,0.059147955
A10600,5649897,0.040616288
A10600,5650644,0.03731557
A10600,5649965,0.036129178
A10601,5650527,0.171062254
A10601,5649653,0.063903536
A10601,5649681,0.06232286400000001
A10601,5650646,0.060434524
A10601,5649925,0.05977075
A10601,5650453,0.048330293
A10601,5649908,0.037293954
A10601,5650057,0.034761051
A10602,5650646,0.087255209
A10602,5649701,0.082190739
A10602,5649903,0.071854697
A10602,5650644,0.06573443400000001
A10602,5650544,0.051055816
A10602,5650457,0.050852989
A10602,5649653,0.046382779000000006
A10602,5650529,0.041172193
A10603,5650646,0.049894527
A10603,5649836,0.046794719000000005
A10603,5649838,0.045215934000000006
A10603,5649965,0.045100689000000006
A10603,5650506,0.042743948
A10603,5650558,0.037792246
A10603,5650544,0.036372295
A10603,5650527,0.035628309
A10604,5650646,0.112045197
A10604,5650492,0.107501015
A10604,5649659,0.080104805
A10604,5649701,0.061705808
A10604,5649965,0.049560754000000005
A10604,5649815,0.04509751
A10604,5649681,0.042028204000000007
A10604,5649611,0.032566717
A10605,5649701,0.15853340300000002
A10605,5649815,0.067203298
A10605,5649630,0.06315089
A10605,5650465,0.04244179
A10605,5650494,0.034927588
A10605,5649851,0.033434749
A10605,5649653,0.033234701
A10605,5650644,0.032104517
A10606,5650453,0.056122415
A10606,5650506,0.055617347
A10606,5649965,0.053260112000000005
A10606,5649838,0.051893925999999986
A10606,5649931,0.047193574
A10606,5650726,0.045525991
A10606,5650465,0.043663681
A10606,5650408,0.036965522
A10607,5649653,0.110407799
A10607,5650492,0.073492665
A10607,5649815,0.064092998
A10607,5649965,0.06330158
A10607,5649935,0.059433574
A10607,5650752,0.045781334000000014
A10607,5650726,0.033029611
A10607,5650462,0.032580364
A10608,5649653,0.07709761700000001
A10608,5649965,0.070224052
A10608,5650772,0.066635031
A10608,5649963,0.048198026
A10608,5650492,0.044499982
A10608,5650494,0.044389834
A10608,5650724,0.042123
A10608,5650544,0.040118007
A10609,5649653,0.058855217
A10609,5649908,0.042493635
A10609,5650506,0.039438326
A10609,5649965,0.038885367
A10609,5650057,0.028391396
A10609,5650646,0.025815351
A10609,5650724,0.02548527
A10609,5650548,0.018153581
A10610,5649815,0.148114795
A10610,5649838,0.114404276
A10610,5650752,0.058593861
A10610,5649950,0.056161795999999986
A10610,5650548,0.04840831
A10610,5649625,0.025018529
A10610,5649681,0.023865691
A10610,5649823,0.020725447
A10611,5649648,0.272790619
A10611,5650656,0.090240098
A10611,5649950,0.08628751800000001
A10611,5649630,0.064922477
A10611,5649662,0.05403045
A10611,5650646,0.027639301
A10611,5650408,0.024049619
A10611,5649851,0.012776482
A10612,5649701,0.06920422
A10612,5649653,0.062324893
